date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:09:43	186228/186228	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2012%20Jul%202022%2023:58:08%20GMT	https://inposdom.gob.do/transparencia/wp-content/plugins/easy-social-icons/css/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/plugins/easy-social-icons/css/font-awesome/webfonts/fa-solid-900.ttf	(from https://inposdom.gob.do/transparencia/wp-content/plugins/easy-social-icons/css/font-awesome/css/all.min.css?ver=5.7.2)
16:09:44	816038/816038	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2012%20Jul%202022%2023:58:08%20GMT	https://inposdom.gob.do/transparencia/wp-content/plugins/easy-social-icons/css/font-awesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/plugins/easy-social-icons/css/font-awesome/webfonts/fa-solid-900.svg	(from https://inposdom.gob.do/transparencia/wp-content/plugins/easy-social-icons/css/font-awesome/css/all.min.css?ver=5.7.2)
16:09:46	135005/135005	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2011%20Dec%202023%2020:09:43%20GMT	https://inposdom.gob.do/transparencia/wp-content/plugins/bdthemes-element-pack/images/backgrounds/divider-icon.svg	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/plugins/bdthemes-element-pack/images/backgrounds/divider-icon.svg	(from https://inposdom.gob.do/transparencia/wp-content/plugins/bdthemes-element-pack/assets/css/bdt-uikit.css?ver=3.13.1)
16:09:48	135005/135005	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2011%20Dec%202023%2020:09:45%20GMT	https://inposdom.gob.do/transparencia/wp-content/plugins/bdthemes-element-pack/images/backgrounds/list-bullet.svg	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/plugins/bdthemes-element-pack/images/backgrounds/list-bullet.svg	(from https://inposdom.gob.do/transparencia/wp-content/plugins/bdthemes-element-pack/assets/css/bdt-uikit.css?ver=3.13.1)
16:09:50	135005/135005	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2011%20Dec%202023%2020:09:48%20GMT	https://inposdom.gob.do/transparencia/wp-content/plugins/bdthemes-element-pack/images/backgrounds/form-datalist.svg	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/plugins/bdthemes-element-pack/images/backgrounds/form-datalist.svg	(from https://inposdom.gob.do/transparencia/wp-content/plugins/bdthemes-element-pack/assets/css/bdt-uikit.css?ver=3.13.1)
16:09:51	773/773	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2014%20Jul%202022%2013:35:41%20GMT	https://inposdom.gob.do/transparencia/wp-content/plugins/bdthemes-element-pack/assets/images/loading.svg	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/plugins/bdthemes-element-pack/assets/images/loading.svg	(from https://inposdom.gob.do/transparencia/wp-content/plugins/bdthemes-element-pack/assets/css/ep-helper.css?ver=6.0.10)
16:09:51	56564/56564	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2024%20Apr%202021%2019:42:08%20GMT	https://inposdom.gob.do/transparencia/wp-includes/fonts/dashicons.eot?99ac726223c749443b642ce33df8b800	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-includes/fonts/dashicons7d4b.eot	(from https://inposdom.gob.do/transparencia/wp-includes/css/dashicons.min.css?ver=6.1.4)
16:09:52	56392/56392	---M-Z	200	added ('OK')	font/ttf	date:Sat,%2024%20Apr%202021%2019:42:06%20GMT	https://inposdom.gob.do/transparencia/wp-includes/fonts/dashicons.ttf?99ac726223c749443b642ce33df8b800	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-includes/fonts/dashicons7d4b.ttf	(from https://inposdom.gob.do/transparencia/wp-includes/css/dashicons.min.css?ver=6.1.4)
16:09:52	92564/92564	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2024%20Apr%202021%2019:16:28%20GMT	https://inposdom.gob.do/transparencia/wp-content/themes/Divi/core/admin/fonts/modules.eot	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/themes/Divi/core/admin/fonts/modules.eot	(from https://inposdom.gob.do/transparencia/wp-content/themes/Divi/style.css?ver=3.22.6)
16:09:52	92564/92564	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2024%20Apr%202021%2019:16:28%20GMT	https://inposdom.gob.do/transparencia/wp-content/themes/Divi/core/admin/fonts/modules.eot?	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/themes/Divi/core/admin/fonts/modulesd41d.eot	(from https://inposdom.gob.do/transparencia/wp-content/themes/Divi/style.css?ver=3.22.6)
16:09:52	92400/92400	---M-Z	200	added ('OK')	font/ttf	date:Sat,%2024%20Apr%202021%2019:16:26%20GMT	https://inposdom.gob.do/transparencia/wp-content/themes/Divi/core/admin/fonts/modules.ttf	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/themes/Divi/core/admin/fonts/modules.ttf	(from https://inposdom.gob.do/transparencia/wp-content/themes/Divi/style.css?ver=3.22.6)
16:09:53	92476/92476	---M--	200	added ('OK')	font/woff	date:Sat,%2024%20Apr%202021%2019:16:26%20GMT	https://inposdom.gob.do/transparencia/wp-content/themes/Divi/core/admin/fonts/modules.woff	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/themes/Divi/core/admin/fonts/modules.woff	(from https://inposdom.gob.do/transparencia/wp-content/themes/Divi/style.css?ver=3.22.6)
16:09:53	301078/301078	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2024%20Apr%202021%2019:16:28%20GMT	https://inposdom.gob.do/transparencia/wp-content/themes/Divi/core/admin/fonts/modules.svg	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/themes/Divi/core/admin/fonts/modules.svg	(from https://inposdom.gob.do/transparencia/wp-content/themes/Divi/style.css?ver=3.22.6)
16:09:53	1422/1422	---M--	200	added ('OK')	image/gif	date:Sat,%2024%20Apr%202021%2019:19:14%20GMT	https://inposdom.gob.do/transparencia/wp-content/themes/Divi/includes/builder/styles/images/subscribe-loader.gif	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/themes/Divi/includes/builder/styles/images/subscribe-loader.gif	(from https://inposdom.gob.do/transparencia/wp-content/themes/Divi/style.css?ver=3.22.6)
16:09:53	9427/9427	---M--	200	added ('OK')	image/gif	date:Sat,%2024%20Apr%202021%2019:19:14%20GMT	https://inposdom.gob.do/transparencia/wp-content/themes/Divi/includes/builder/styles/images/preloader.gif	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/themes/Divi/includes/builder/styles/images/preloader.gif	(from https://inposdom.gob.do/transparencia/wp-content/themes/Divi/style.css?ver=3.22.6)
16:09:53	17119/17119	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Apr%202021%2019:17:12%20GMT	https://inposdom.gob.do/transparencia/wp-content/themes/Divi/epanel/shortcodes/images/shortcodes-sprite.png	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/themes/Divi/epanel/shortcodes/images/shortcodes-sprite.png	(from https://inposdom.gob.do/transparencia/wp-content/themes/Divi/style.css?ver=3.22.6)
16:09:54	213952/213952	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2003%20Jul%202023%2015:26:03%20GMT	https://inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.20.0	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsb732.eot	(from https://inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.20.0)
16:09:54	94248/94248	---M--	200	added ('OK')	font/woff2	date:Mon,%2003%20Jul%202023%2015:26:03%20GMT	https://inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.20.0	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsb732.woff2	(from https://inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.20.0)
16:09:54	115572/115572	---M--	200	added ('OK')	font/woff	date:Mon,%2003%20Jul%202023%2015:26:03%20GMT	https://inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.20.0	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsb732.woff	(from https://inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.20.0)
16:09:54	213792/213792	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2003%20Jul%202023%2015:26:03%20GMT	https://inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.20.0	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsb732.ttf	(from https://inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.20.0)
16:09:55	321759/321759	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2003%20Jul%202023%2015:26:03%20GMT	https://inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.20.0	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsb732.svg	(from https://inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.20.0)
16:09:55	118/118	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Jul%202023%2016:17:19%20GMT	https://inposdom.gob.do/transparencia/wp-content/uploads/2023/07/bg-5.png	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/uploads/2023/07/bg-5.png	(from https://inposdom.gob.do/transparencia/wp-content/uploads/elementor/css/post-2787.css?ver=1692281750)
16:09:55	1000/1000	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2017%20Jan%202022%2013:31:30%20GMT	https://inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/admin/assets/images/wpfd_choose_file_icon_hover.svg	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/admin/assets/images/wpfd_choose_file_icon_hover.svg	(from https://inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/includes/elementor/assets/css/elementor.widgets.css?ver=5.4.1)
16:09:55	1003/1003	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2017%20Jan%202022%2013:31:30%20GMT	https://inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/admin/assets/images/wpfd_choose_file_icon.svg	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/admin/assets/images/wpfd_choose_file_icon.svg	(from https://inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/includes/elementor/assets/css/elementor.widgets.css?ver=5.4.1)
16:09:56	863/863	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2017%20Jan%202022%2013:31:30%20GMT	https://inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/admin/assets/images/wpfd_choose_category_icon_hover.svg	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/admin/assets/images/wpfd_choose_category_icon_hover.svg	(from https://inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/includes/elementor/assets/css/elementor.widgets.css?ver=5.4.1)
16:09:56	866/866	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2017%20Jan%202022%2013:31:30%20GMT	https://inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/admin/assets/images/wpfd_choose_category_icon.svg	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/admin/assets/images/wpfd_choose_category_icon.svg	(from https://inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/includes/elementor/assets/css/elementor.widgets.css?ver=5.4.1)
16:09:56	2893/2893	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2017%20Jan%202022%2013:31:30%20GMT	https://inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/admin/assets/images/tree_theme_placeholder.svg	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/admin/assets/images/tree_theme_placeholder.svg	(from https://inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/includes/elementor/assets/css/elementor.widgets.css?ver=5.4.1)
16:09:56	10487/10487	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2017%20Jan%202022%2013:31:30%20GMT	https://inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/includes/elementor/assets/images/wpfd_file_dark_mode.svg	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/includes/elementor/assets/images/wpfd_file_dark_mode.svg	(from https://inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/includes/elementor/assets/css/elementor.dark.css?ver=3.14.1)
16:09:56	10242/10242	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2017%20Jan%202022%2013:31:30%20GMT	https://inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/includes/elementor/assets/images/wpfd_category_dark_mode.svg	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/includes/elementor/assets/images/wpfd_category_dark_mode.svg	(from https://inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/includes/elementor/assets/css/elementor.dark.css?ver=3.14.1)
16:09:57	1033/1033	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2017%20Jan%202022%2013:31:30%20GMT	https://inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/includes/elementor/assets/images/wpfd_search_dark_mode.svg	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/includes/elementor/assets/images/wpfd_search_dark_mode.svg	(from https://inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/includes/elementor/assets/css/elementor.dark.css?ver=3.14.1)
16:09:57	10487/10487	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2017%20Jan%202022%2013:31:30%20GMT	https://inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/includes/elementor/assets/images/wpfd_file_dark_mode_hover.svg	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/includes/elementor/assets/images/wpfd_file_dark_mode_hover.svg	(from https://inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/includes/elementor/assets/css/elementor.dark.css?ver=3.14.1)
16:09:57	10242/10242	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2017%20Jan%202022%2013:31:30%20GMT	https://inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/includes/elementor/assets/images/wpfd_category_dark_mode_hover.svg	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/includes/elementor/assets/images/wpfd_category_dark_mode_hover.svg	(from https://inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/includes/elementor/assets/css/elementor.dark.css?ver=3.14.1)
16:09:57	1033/1033	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2017%20Jan%202022%2013:31:30%20GMT	https://inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/includes/elementor/assets/images/wpfd_search_dark_mode_hover.svg	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/includes/elementor/assets/images/wpfd_search_dark_mode_hover.svg	(from https://inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/includes/elementor/assets/css/elementor.dark.css?ver=3.14.1)
16:09:58	10487/10487	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2017%20Jan%202022%2013:31:30%20GMT	https://inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/includes/elementor/assets/images/wpfd_file.svg	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/includes/elementor/assets/images/wpfd_file.svg	(from https://inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/includes/elementor/assets/css/elementor.light.css?ver=3.14.1)
16:09:58	10242/10242	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2017%20Jan%202022%2013:31:30%20GMT	https://inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/includes/elementor/assets/images/wpfd_category.svg	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/includes/elementor/assets/images/wpfd_category.svg	(from https://inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/includes/elementor/assets/css/elementor.light.css?ver=3.14.1)
16:09:58	1109/1109	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2017%20Jan%202022%2013:31:30%20GMT	https://inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/includes/elementor/assets/images/wpfd_search.svg	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/includes/elementor/assets/images/wpfd_search.svg	(from https://inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/includes/elementor/assets/css/elementor.light.css?ver=3.14.1)
16:09:58	10487/10487	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2017%20Jan%202022%2013:31:30%20GMT	https://inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/includes/elementor/assets/images/wpfd_file_hover.svg	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/includes/elementor/assets/images/wpfd_file_hover.svg	(from https://inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/includes/elementor/assets/css/elementor.light.css?ver=3.14.1)
16:09:58	10242/10242	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2017%20Jan%202022%2013:31:30%20GMT	https://inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/includes/elementor/assets/images/wpfd_category_hover.svg	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/includes/elementor/assets/images/wpfd_category_hover.svg	(from https://inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/includes/elementor/assets/css/elementor.light.css?ver=3.14.1)
16:09:59	1033/1033	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2017%20Jan%202022%2013:31:30%20GMT	https://inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/includes/elementor/assets/images/wpfd_search_hover.svg	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/includes/elementor/assets/images/wpfd_search_hover.svg	(from https://inposdom.gob.do/transparencia/wp-content/plugins/wp-file-download/app/includes/elementor/assets/css/elementor.light.css?ver=3.14.1)
16:09:59	134346/134346	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2003%20Jul%202023%2015:26:03%20GMT	https://inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
16:09:59	134346/134346	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2003%20Jul%202023%2015:26:03%20GMT	https://inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
16:09:59	76764/76764	---M--	200	added ('OK')	font/woff2	date:Mon,%2003%20Jul%202023%2015:26:03%20GMT	https://inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
16:10:00	90060/90060	---M--	200	added ('OK')	font/woff	date:Mon,%2003%20Jul%202023%2015:26:03%20GMT	https://inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
16:10:00	134040/134040	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2003%20Jul%202023%2015:26:03%20GMT	https://inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
16:10:00	747545/747545	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2003%20Jul%202023%2015:26:03%20GMT	https://inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
16:10:00	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2003%20Jul%202023%2015:26:03%20GMT	https://inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
16:10:01	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2003%20Jul%202023%2015:26:03%20GMT	https://inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
16:10:01	78196/78196	---M--	200	added ('OK')	font/woff2	date:Mon,%2003%20Jul%202023%2015:26:03%20GMT	https://inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
16:10:01	101652/101652	---M--	200	added ('OK')	font/woff	date:Mon,%2003%20Jul%202023%2015:26:03%20GMT	https://inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
16:10:01	202744/202744	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2003%20Jul%202023%2015:26:03%20GMT	https://inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
16:10:01	918991/918991	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2003%20Jul%202023%2015:26:03%20GMT	https://inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://inposdom.gob.do/transparencia/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
16:10:02	3878/3878	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Apr%202023%2017:54:44%20GMT	https://inposdom.gob.do/transparencia/wp-content/uploads/2023/04/folder3-1.png	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/uploads/2023/04/folder3-1.png	(from https://inposdom.gob.do/transparencia/wp-content/cache/et/2787/et-core-unified-17017927183907.min.css)
16:10:02	5992/5992	---M-Z	200	added ('OK')	text/css	date:Wed,%2005%20Jul%202023%2000:15:10%20GMT	https://inposdom.gob.do/transparencia/wp-content/uploads/elementor/css/post-3254.css?ver=1688516110	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-content/uploads/elementor/css/post-32543e10.css	(from https://inposdom.gob.do/transparencia/organigrama-2/)
16:10:03	35526/35526	---MCZ	200	added ('OK')	application/json	etag:%2236906-1702325401;gz%22	https://inposdom.gob.do/transparencia/wp-json/wp/v2/pages/3254	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-json/wp/v2/pages/3254.json	(from https://inposdom.gob.do/transparencia/organigrama-2/)
16:10:04	2968/2968	---M-Z	200	added ('OK')	application/json	etag:%2236907-1702325401;gz%22	https://inposdom.gob.do/transparencia/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finposdom.gob.do%2Ftransparencia%2Forganigrama-2%2F	C:/My%20Web%20Sites/Final%20ssa/inposdom.gob.do/transparencia/wp-json/oembed/1.0/embeda713.json	(from https://inposdom.gob.do/transparencia/organigrama-2/)
